"industry","year","month","sales"
"Home Goods & Electronics",2010,9,3168
"Home Goods & Electronics",2010,9,3933
"Home Goods & Electronics",2010,10,7323
"Home Goods & Electronics",2010,10,14116
"Home Goods & Electronics",2010,10,6793
"Home Goods & Electronics",2010,10,3714
"Home Goods & Electronics",2010,10,3079
"Home Goods & Electronics",2010,10,1245
"Home Goods & Electronics",2010,10,1739
"Home Goods & Electronics",2010,10,1192
"Home Goods & Electronics",2010,10,6131
"Home Goods & Electronics",2010,10,21388
"Home Goods & Electronics",2010,11,4009
"Home Goods & Electronics",2010,11,7630
"Home Goods & Electronics",2010,11,1460
"Home Goods & Electronics",2010,11,17115
"Home Goods & Electronics",2010,11,9485
"Home Goods & Electronics",2010,11,25275
"Home Goods & Electronics",2010,11,8025
"Home Goods & Electronics",2010,11,2362
"Home Goods & Electronics",2010,11,1165
"Home Goods & Electronics",2010,11,3621
"Home Goods & Electronics",2010,12,1513
"Home Goods & Electronics",2010,12,13015
"Home Goods & Electronics",2010,12,3244
"Home Goods & Electronics",2010,12,11502
"Home Goods & Electronics",2010,12,1110
"Home Goods & Electronics",2010,12,4432
"Home Goods & Electronics",2010,12,4050
"Home Goods & Electronics",2010,12,8482
"Home Goods & Electronics",2010,12,32975
"Home Goods & Electronics",2010,12,21497
"Home Goods & Electronics",2011,1,1629
"Home Goods & Electronics",2011,1,947
"Home Goods & Electronics",2011,1,2668
"Home Goods & Electronics",2011,1,13829
"Home Goods & Electronics",2011,1,6508
"Home Goods & Electronics",2011,1,6244
"Home Goods & Electronics",2011,1,7585
"Home Goods & Electronics",2011,1,1077
"Home Goods & Electronics",2011,1,22221
"Home Goods & Electronics",2011,1,3576
"Home Goods & Electronics",2011,2,959
"Home Goods & Electronics",2011,2,3871
"Home Goods & Electronics",2011,2,6488
"Home Goods & Electronics",2011,2,20666
"Home Goods & Electronics",2011,2,14276
"Home Goods & Electronics",2011,2,6647
"Home Goods & Electronics",2011,2,1141
"Home Goods & Electronics",2011,2,7788
"Home Goods & Electronics",2011,2,1564
"Home Goods & Electronics",2011,2,2617
"Home Goods & Electronics",2011,3,1907
"Home Goods & Electronics",2011,3,6982
"Home Goods & Electronics",2011,3,1215
"Home Goods & Electronics",2011,3,8197
"Home Goods & Electronics",2011,3,1211
"Home Goods & Electronics",2011,3,3226
"Home Goods & Electronics",2011,3,4304
"Home Goods & Electronics",2011,3,7530
"Home Goods & Electronics",2011,3,15727
"Home Goods & Electronics",2011,3,23815
"Home Goods & Electronics",2011,4,3902
"Home Goods & Electronics",2011,4,14231
"Home Goods & Electronics",2011,4,21954
"Home Goods & Electronics",2011,4,6154
"Home Goods & Electronics",2011,4,1181
"Home Goods & Electronics",2011,4,7335
"Home Goods & Electronics",2011,4,1783
"Home Goods & Electronics",2011,4,1127
"Home Goods & Electronics",2011,4,2994
"Home Goods & Electronics",2011,4,6896
"Home Goods & Electronics",2011,5,7086
"Home Goods & Electronics",2011,5,1274
"Home Goods & Electronics",2011,5,14711
"Home Goods & Electronics",2011,5,1874
"Home Goods & Electronics",2011,5,23133
"Home Goods & Electronics",2011,5,3225
"Home Goods & Electronics",2011,5,3861
"Home Goods & Electronics",2011,5,7625
"Home Goods & Electronics",2011,5,6351
"Home Goods & Electronics",2011,5,1261
"Home Goods & Electronics",2011,6,3247
"Home Goods & Electronics",2011,6,7874
"Home Goods & Electronics",2011,6,1314
"Home Goods & Electronics",2011,6,6560
"Home Goods & Electronics",2011,6,1869
"Home Goods & Electronics",2011,6,23110
"Home Goods & Electronics",2011,6,1295
"Home Goods & Electronics",2011,6,3792
"Home Goods & Electronics",2011,6,7039
"Home Goods & Electronics",2011,6,14913
"Home Goods & Electronics",2011,7,1271
"Home Goods & Electronics",2011,7,1886
"Home Goods & Electronics",2011,7,8035
"Home Goods & Electronics",2011,7,1334
"Home Goods & Electronics",2011,7,6701
"Home Goods & Electronics",2011,7,7241
"Home Goods & Electronics",2011,7,21664
"Home Goods & Electronics",2011,7,15276
"Home Goods & Electronics",2011,7,3239
"Home Goods & Electronics",2011,7,4002
"Home Goods & Electronics",2011,8,7685
"Home Goods & Electronics",2011,8,16145
"Home Goods & Electronics",2011,8,8460
"Home Goods & Electronics",2011,8,24422
"Home Goods & Electronics",2011,8,1989
"Home Goods & Electronics",2011,8,7100
"Home Goods & Electronics",2011,8,1360
"Home Goods & Electronics",2011,8,4132
"Home Goods & Electronics",2011,8,3553
"Home Goods & Electronics",2011,8,1472
"Home Goods & Electronics",2011,9,23446
"Home Goods & Electronics",2011,9,6388
"Home Goods & Electronics",2011,9,1383
"Home Goods & Electronics",2011,9,7771
"Home Goods & Electronics",2011,9,1907
"Home Goods & Electronics",2011,9,1395
"Home Goods & Electronics",2011,9,3399
"Home Goods & Electronics",2011,9,4051
"Home Goods & Electronics",2011,9,7450
"Home Goods & Electronics",2011,9,15221
"Home Goods & Electronics",2011,10,14865
"Home Goods & Electronics",2011,10,24090
"Home Goods & Electronics",2011,10,6621
"Home Goods & Electronics",2011,10,1277
"Home Goods & Electronics",2011,10,7898
"Home Goods & Electronics",2011,10,1828
"Home Goods & Electronics",2011,10,1302
"Home Goods & Electronics",2011,10,3226
"Home Goods & Electronics",2011,10,3741
"Home Goods & Electronics",2011,10,6967
"Home Goods & Electronics",2011,11,18124
"Home Goods & Electronics",2011,11,29238
"Home Goods & Electronics",2011,11,8581
"Home Goods & Electronics",2011,11,1612
"Home Goods & Electronics",2011,11,10193
"Home Goods & Electronics",2011,11,2451
"Home Goods & Electronics",2011,11,1263
"Home Goods & Electronics",2011,11,3805
"Home Goods & Electronics",2011,11,4126
"Home Goods & Electronics",2011,11,7931
"Home Goods & Electronics",2011,12,22246
"Home Goods & Electronics",2011,12,9029
"Home Goods & Electronics",2011,12,4300
"Home Goods & Electronics",2011,12,4729
"Home Goods & Electronics",2011,12,1255
"Home Goods & Electronics",2011,12,3393
"Home Goods & Electronics",2011,12,13217
"Home Goods & Electronics",2011,12,1639
"Home Goods & Electronics",2011,12,11578
"Home Goods & Electronics",2011,12,36938
"Home Goods & Electronics",2012,1,1170
"Home Goods & Electronics",2012,1,14698
"Home Goods & Electronics",2012,1,6662
"Home Goods & Electronics",2012,1,6866
"Home Goods & Electronics",2012,1,3897
"Home Goods & Electronics",2012,1,2969
"Home Goods & Electronics",2012,1,1108
"Home Goods & Electronics",2012,1,1780
"Home Goods & Electronics",2012,1,7832
"Home Goods & Electronics",2012,1,24739
"Home Goods & Electronics",2012,2,24201
"Home Goods & Electronics",2012,2,15425
"Home Goods & Electronics",2012,2,7169
"Home Goods & Electronics",2012,2,4325
"Home Goods & Electronics",2012,2,2844
"Home Goods & Electronics",2012,2,1108
"Home Goods & Electronics",2012,2,1664
"Home Goods & Electronics",2012,2,8256
"Home Goods & Electronics",2012,2,1265
"Home Goods & Electronics",2012,2,6991
"Home Goods & Electronics",2012,3,8507
"Home Goods & Electronics",2012,3,25943
"Home Goods & Electronics",2012,3,16291
"Home Goods & Electronics",2012,3,7784
"Home Goods & Electronics",2012,3,4440
"Home Goods & Electronics",2012,3,7182
"Home Goods & Electronics",2012,3,1274
"Home Goods & Electronics",2012,3,3344
"Home Goods & Electronics",2012,3,1980
"Home Goods & Electronics",2012,3,1325
"Home Goods & Electronics",2012,4,1202
"Home Goods & Electronics",2012,4,6872
"Home Goods & Electronics",2012,4,3799
"Home Goods & Electronics",2012,4,24432
"Home Goods & Electronics",2012,4,3073
"Home Goods & Electronics",2012,4,1243
"Home Goods & Electronics",2012,4,14113
"Home Goods & Electronics",2012,4,1743
"Home Goods & Electronics",2012,4,7241
"Home Goods & Electronics",2012,4,6039
"Home Goods & Electronics",2012,5,15638
"Home Goods & Electronics",2012,5,4193
"Home Goods & Electronics",2012,5,3490
"Home Goods & Electronics",2012,5,1398
"Home Goods & Electronics",2012,5,2000
"Home Goods & Electronics",2012,5,7955
"Home Goods & Electronics",2012,5,1400
"Home Goods & Electronics",2012,5,6555
"Home Goods & Electronics",2012,5,26383
"Home Goods & Electronics",2012,5,7683
"Home Goods & Electronics",2012,6,3303
"Home Goods & Electronics",2012,6,6596
"Home Goods & Electronics",2012,6,1413
"Home Goods & Electronics",2012,6,8009
"Home Goods & Electronics",2012,6,1901
"Home Goods & Electronics",2012,6,1313
"Home Goods & Electronics",2012,6,25035
"Home Goods & Electronics",2012,6,4075
"Home Goods & Electronics",2012,6,7378
"Home Goods & Electronics",2012,6,15387
"Home Goods & Electronics",2012,7,15741
"Home Goods & Electronics",2012,7,6816
"Home Goods & Electronics",2012,7,1374
"Home Goods & Electronics",2012,7,8190
"Home Goods & Electronics",2012,7,2007
"Home Goods & Electronics",2012,7,1287
"Home Goods & Electronics",2012,7,3406
"Home Goods & Electronics",2012,7,4145
"Home Goods & Electronics",2012,7,7551
"Home Goods & Electronics",2012,7,25015
"Home Goods & Electronics",2012,8,16538
"Home Goods & Electronics",2012,8,4370
"Home Goods & Electronics",2012,8,3694
"Home Goods & Electronics",2012,8,1505
"Home Goods & Electronics",2012,8,2088
"Home Goods & Electronics",2012,8,8474
"Home Goods & Electronics",2012,8,1410
"Home Goods & Electronics",2012,8,27379
"Home Goods & Electronics",2012,8,7064
"Home Goods & Electronics",2012,8,8064
"Home Goods & Electronics",2012,9,15265
"Home Goods & Electronics",2012,9,25451
"Home Goods & Electronics",2012,9,6521
"Home Goods & Electronics",2012,9,1305
"Home Goods & Electronics",2012,9,7826
"Home Goods & Electronics",2012,9,1933
"Home Goods & Electronics",2012,9,1287
"Home Goods & Electronics",2012,9,3311
"Home Goods & Electronics",2012,9,4128
"Home Goods & Electronics",2012,9,7439
"Home Goods & Electronics",2012,10,3792
"Home Goods & Electronics",2012,10,3468
"Home Goods & Electronics",2012,10,1371
"Home Goods & Electronics",2012,10,1993
"Home Goods & Electronics",2012,10,7657
"Home Goods & Electronics",2012,10,1299
"Home Goods & Electronics",2012,10,6358
"Home Goods & Electronics",2012,10,27483
"Home Goods & Electronics",2012,10,14917
"Home Goods & Electronics",2012,10,7260
"Home Goods & Electronics",2012,11,4024
"Home Goods & Electronics",2012,11,1331
"Home Goods & Electronics",2012,11,8260
"Home Goods & Electronics",2012,11,2589
"Home Goods & Electronics",2012,11,10401
"Home Goods & Electronics",2012,11,1639
"Home Goods & Electronics",2012,11,8762
"Home Goods & Electronics",2012,11,32753
"Home Goods & Electronics",2012,11,18661
"Home Goods & Electronics",2012,11,4236
"Home Goods & Electronics",2012,12,9216
"Home Goods & Electronics",2012,12,39841
"Home Goods & Electronics",2012,12,11921
"Home Goods & Electronics",2012,12,1613
"Home Goods & Electronics",2012,12,13534
"Home Goods & Electronics",2012,12,3517
"Home Goods & Electronics",2012,12,1258
"Home Goods & Electronics",2012,12,4864
"Home Goods & Electronics",2012,12,4352
"Home Goods & Electronics",2012,12,22750
"Home Goods & Electronics",2013,1,1209
"Home Goods & Electronics",2013,1,2015
"Home Goods & Electronics",2013,1,3974
"Home Goods & Electronics",2013,1,27941
"Home Goods & Electronics",2013,1,6927
"Home Goods & Electronics",2013,1,7304
"Home Goods & Electronics",2013,1,15472
"Home Goods & Electronics",2013,1,1241
"Home Goods & Electronics",2013,1,8168
"Home Goods & Electronics",2013,1,3330
"Home Goods & Electronics",2013,2,6970
"Home Goods & Electronics",2013,2,25052
"Home Goods & Electronics",2013,2,15363
"Home Goods & Electronics",2013,2,7102
"Home Goods & Electronics",2013,2,3998
"Home Goods & Electronics",2013,2,3104
"Home Goods & Electronics",2013,2,1181
"Home Goods & Electronics",2013,2,1832
"Home Goods & Electronics",2013,2,8261
"Home Goods & Electronics",2013,2,1291
"Home Goods & Electronics",2013,3,27022
"Home Goods & Electronics",2013,3,16179
"Home Goods & Electronics",2013,3,2004
"Home Goods & Electronics",2013,3,1302
"Home Goods & Electronics",2013,3,3400
"Home Goods & Electronics",2013,3,8286
"Home Goods & Electronics",2013,3,1380
"Home Goods & Electronics",2013,3,4493
"Home Goods & Electronics",2013,3,7893
"Home Goods & Electronics",2013,3,6906
"Home Goods & Electronics",2013,4,1310
"Home Goods & Electronics",2013,4,14692
"Home Goods & Electronics",2013,4,7334
"Home Goods & Electronics",2013,4,3996
"Home Goods & Electronics",2013,4,3338
"Home Goods & Electronics",2013,4,1304
"Home Goods & Electronics",2013,4,1938
"Home Goods & Electronics",2013,4,7358
"Home Goods & Electronics",2013,4,6048
"Home Goods & Electronics",2013,4,27101
"Home Goods & Electronics",2013,5,3623
"Home Goods & Electronics",2013,5,1481
"Home Goods & Electronics",2013,5,15753
"Home Goods & Electronics",2013,5,7862
"Home Goods & Electronics",2013,5,4239
"Home Goods & Electronics",2013,5,27712
"Home Goods & Electronics",2013,5,6410
"Home Goods & Electronics",2013,5,2076
"Home Goods & Electronics",2013,5,1443
"Home Goods & Electronics",2013,5,7891
"Home Goods & Electronics",2013,6,4112
"Home Goods & Electronics",2013,6,3477
"Home Goods & Electronics",2013,6,1420
"Home Goods & Electronics",2013,6,15456
"Home Goods & Electronics",2013,6,1947
"Home Goods & Electronics",2013,6,7867
"Home Goods & Electronics",2013,6,6460
"Home Goods & Electronics",2013,6,1407
"Home Goods & Electronics",2013,6,7589
"Home Goods & Electronics",2013,6,25814
"Home Goods & Electronics",2013,7,16077
"Home Goods & Electronics",2013,7,3748
"Home Goods & Electronics",2013,7,1519
"Home Goods & Electronics",2013,7,2114
"Home Goods & Electronics",2013,7,4266
"Home Goods & Electronics",2013,7,8063
"Home Goods & Electronics",2013,7,1498
"Home Goods & Electronics",2013,7,6565
"Home Goods & Electronics",2013,7,27064
"Home Goods & Electronics",2013,7,8014
"Home Goods & Electronics",2013,8,1606
"Home Goods & Electronics",2013,8,2194
"Home Goods & Electronics",2013,8,8401
"Home Goods & Electronics",2013,8,27921
"Home Goods & Electronics",2013,8,1477
"Home Goods & Electronics",2013,8,8506
"Home Goods & Electronics",2013,8,6924
"Home Goods & Electronics",2013,8,16907
"Home Goods & Electronics",2013,8,4605
"Home Goods & Electronics",2013,8,3901
"Home Goods & Electronics",2013,9,4303
"Home Goods & Electronics",2013,9,3591
"Home Goods & Electronics",2013,9,1496
"Home Goods & Electronics",2013,9,1990
"Home Goods & Electronics",2013,9,7851
"Home Goods & Electronics",2013,9,1409
"Home Goods & Electronics",2013,9,6442
"Home Goods & Electronics",2013,9,26932
"Home Goods & Electronics",2013,9,15745
"Home Goods & Electronics",2013,9,7894
"Home Goods & Electronics",2013,10,8028
"Home Goods & Electronics",2013,10,6579
"Home Goods & Electronics",2013,10,1449
"Home Goods & Electronics",2013,10,16138
"Home Goods & Electronics",2013,10,8110
"Home Goods & Electronics",2013,10,4312
"Home Goods & Electronics",2013,10,3798
"Home Goods & Electronics",2013,10,1560
"Home Goods & Electronics",2013,10,2129
"Home Goods & Electronics",2013,10,28297
"Home Goods & Electronics",2013,11,1606
"Home Goods & Electronics",2013,11,4629
"Home Goods & Electronics",2013,11,10345
"Home Goods & Electronics",2013,11,4266
"Home Goods & Electronics",2013,11,1493
"Home Goods & Electronics",2013,11,2668
"Home Goods & Electronics",2013,11,19240
"Home Goods & Electronics",2013,11,8895
"Home Goods & Electronics",2013,11,8739
"Home Goods & Electronics",2013,11,32099
"Home Goods & Electronics",2013,12,22242
"Home Goods & Electronics",2013,12,43208
"Home Goods & Electronics",2013,12,11347
"Home Goods & Electronics",2013,12,1645
"Home Goods & Electronics",2013,12,12992
"Home Goods & Electronics",2013,12,3521
"Home Goods & Electronics",2013,12,1360
"Home Goods & Electronics",2013,12,4977
"Home Goods & Electronics",2013,12,4273
"Home Goods & Electronics",2013,12,9250
"Home Goods & Electronics",2014,1,3947
"Home Goods & Electronics",2014,1,15135
"Home Goods & Electronics",2014,1,7257
"Home Goods & Electronics",2014,1,3310
"Home Goods & Electronics",2014,1,1281
"Home Goods & Electronics",2014,1,1929
"Home Goods & Electronics",2014,1,7878
"Home Goods & Electronics",2014,1,1262
"Home Goods & Electronics",2014,1,6616
"Home Goods & Electronics",2014,1,27448
"Home Goods & Electronics",2014,2,1276
"Home Goods & Electronics",2014,2,15144
"Home Goods & Electronics",2014,2,25691
"Home Goods & Electronics",2014,2,7286
"Home Goods & Electronics",2014,2,7858
"Home Goods & Electronics",2014,2,4114
"Home Goods & Electronics",2014,2,3172
"Home Goods & Electronics",2014,2,1247
"Home Goods & Electronics",2014,2,1823
"Home Goods & Electronics",2014,2,6582
"Home Goods & Electronics",2014,3,1406
"Home Goods & Electronics",2014,3,2006
"Home Goods & Electronics",2014,3,1412
"Home Goods & Electronics",2014,3,6758
"Home Goods & Electronics",2014,3,3534
"Home Goods & Electronics",2014,3,4640
"Home Goods & Electronics",2014,3,8174
"Home Goods & Electronics",2014,3,16338
"Home Goods & Electronics",2014,3,29045
"Home Goods & Electronics",2014,3,8164
"Home Goods & Electronics",2014,4,1532
"Home Goods & Electronics",2014,4,5909
"Home Goods & Electronics",2014,4,1294
"Home Goods & Electronics",2014,4,7203
"Home Goods & Electronics",2014,4,1996
"Home Goods & Electronics",2014,4,3653
"Home Goods & Electronics",2014,4,4203
"Home Goods & Electronics",2014,4,7856
"Home Goods & Electronics",2014,4,15059
"Home Goods & Electronics",2014,4,29021
"Home Goods & Electronics",2014,5,8459
"Home Goods & Electronics",2014,5,29435
"Home Goods & Electronics",2014,5,16126
"Home Goods & Electronics",2014,5,6223
"Home Goods & Electronics",2014,5,4658
"Home Goods & Electronics",2014,5,3801
"Home Goods & Electronics",2014,5,1548
"Home Goods & Electronics",2014,5,2135
"Home Goods & Electronics",2014,5,7667
"Home Goods & Electronics",2014,5,1444
"Home Goods & Electronics",2014,6,6146
"Home Goods & Electronics",2014,6,29345
"Home Goods & Electronics",2014,6,1444
"Home Goods & Electronics",2014,6,7590
"Home Goods & Electronics",2014,6,2011
"Home Goods & Electronics",2014,6,1590
"Home Goods & Electronics",2014,6,3719
"Home Goods & Electronics",2014,6,4233
"Home Goods & Electronics",2014,6,7952
"Home Goods & Electronics",2014,6,15542
"Home Goods & Electronics",2014,7,6408
"Home Goods & Electronics",2014,7,1476
"Home Goods & Electronics",2014,7,7884
"Home Goods & Electronics",2014,7,2265
"Home Goods & Electronics",2014,7,1600
"Home Goods & Electronics",2014,7,3989
"Home Goods & Electronics",2014,7,4488
"Home Goods & Electronics",2014,7,8477
"Home Goods & Electronics",2014,7,16361
"Home Goods & Electronics",2014,7,29988
"Home Goods & Electronics",2014,8,29992
"Home Goods & Electronics",2014,8,16988
"Home Goods & Electronics",2014,8,8812
"Home Goods & Electronics",2014,8,4757
"Home Goods & Electronics",2014,8,4055
"Home Goods & Electronics",2014,8,1654
"Home Goods & Electronics",2014,8,2277
"Home Goods & Electronics",2014,8,8176
"Home Goods & Electronics",2014,8,1462
"Home Goods & Electronics",2014,8,6714
"Home Goods & Electronics",2014,9,6732
"Home Goods & Electronics",2014,9,1446
"Home Goods & Electronics",2014,9,8178
"Home Goods & Electronics",2014,9,2106
"Home Goods & Electronics",2014,9,1576
"Home Goods & Electronics",2014,9,3799
"Home Goods & Electronics",2014,9,4647
"Home Goods & Electronics",2014,9,8446
"Home Goods & Electronics",2014,9,16624
"Home Goods & Electronics",2014,9,30474
"Home Goods & Electronics",2014,10,1459
"Home Goods & Electronics",2014,10,6604
"Home Goods & Electronics",2014,10,16577
"Home Goods & Electronics",2014,10,8514
"Home Goods & Electronics",2014,10,4539
"Home Goods & Electronics",2014,10,3975
"Home Goods & Electronics",2014,10,1678
"Home Goods & Electronics",2014,10,2184
"Home Goods & Electronics",2014,10,31993
"Home Goods & Electronics",2014,10,8063
"Home Goods & Electronics",2014,11,9076
"Home Goods & Electronics",2014,11,1603
"Home Goods & Electronics",2014,11,10679
"Home Goods & Electronics",2014,11,2656
"Home Goods & Electronics",2014,11,4220
"Home Goods & Electronics",2014,11,4800
"Home Goods & Electronics",2014,11,9020
"Home Goods & Electronics",2014,11,19699
"Home Goods & Electronics",2014,11,35452
"Home Goods & Electronics",2014,11,1453
"Home Goods & Electronics",2014,12,5403
"Home Goods & Electronics",2014,12,49007
"Home Goods & Electronics",2014,12,11874
"Home Goods & Electronics",2014,12,1630
"Home Goods & Electronics",2014,12,13504
"Home Goods & Electronics",2014,12,3853
"Home Goods & Electronics",2014,12,1452
"Home Goods & Electronics",2014,12,4895
"Home Goods & Electronics",2014,12,10298
"Home Goods & Electronics",2014,12,23802
"Home Goods & Electronics",2015,1,3537
"Home Goods & Electronics",2015,1,30782
"Home Goods & Electronics",2015,1,1393
"Home Goods & Electronics",2015,1,2034
"Home Goods & Electronics",2015,1,7984
"Home Goods & Electronics",2015,1,1271
"Home Goods & Electronics",2015,1,6713
"Home Goods & Electronics",2015,1,8033
"Home Goods & Electronics",2015,1,16017
"Home Goods & Electronics",2015,1,4496
"Home Goods & Electronics",2015,2,6452
"Home Goods & Electronics",2015,2,29038
"Home Goods & Electronics",2015,2,7701
"Home Goods & Electronics",2015,2,1833
"Home Goods & Electronics",2015,2,1249
"Home Goods & Electronics",2015,2,15291
"Home Goods & Electronics",2015,2,7590
"Home Goods & Electronics",2015,2,1313
"Home Goods & Electronics",2015,2,3259
"Home Goods & Electronics",2015,2,4331
"Home Goods & Electronics",2015,3,6457
"Home Goods & Electronics",2015,3,7871
"Home Goods & Electronics",2015,3,2181
"Home Goods & Electronics",2015,3,1541
"Home Goods & Electronics",2015,3,3856
"Home Goods & Electronics",2015,3,4848
"Home Goods & Electronics",2015,3,8704
"Home Goods & Electronics",2015,3,16575
"Home Goods & Electronics",2015,3,33086
"Home Goods & Electronics",2015,3,1414
"Home Goods & Electronics",2015,4,1658
"Home Goods & Electronics",2015,4,2112
"Home Goods & Electronics",2015,4,7101
"Home Goods & Electronics",2015,4,4460
"Home Goods & Electronics",2015,4,1336
"Home Goods & Electronics",2015,4,8354
"Home Goods & Electronics",2015,4,5765
"Home Goods & Electronics",2015,4,15455
"Home Goods & Electronics",2015,4,3894
"Home Goods & Electronics",2015,4,32544
"Home Goods & Electronics",2015,5,1514
"Home Goods & Electronics",2015,5,4978
"Home Goods & Electronics",2015,5,8999
"Home Goods & Electronics",2015,5,16615
"Home Goods & Electronics",2015,5,4021
"Home Goods & Electronics",2015,5,1650
"Home Goods & Electronics",2015,5,2246
"Home Goods & Electronics",2015,5,7616
"Home Goods & Electronics",2015,5,6102
"Home Goods & Electronics",2015,5,32195
"Home Goods & Electronics",2015,6,1667
"Home Goods & Electronics",2015,6,3943
"Home Goods & Electronics",2015,6,4743
"Home Goods & Electronics",2015,6,8686
"Home Goods & Electronics",2015,6,16599
"Home Goods & Electronics",2015,6,1525
"Home Goods & Electronics",2015,6,32731
"Home Goods & Electronics",2015,6,7913
"Home Goods & Electronics",2015,6,6388
"Home Goods & Electronics",2015,6,2155
"Home Goods & Electronics",2015,7,4926
"Home Goods & Electronics",2015,7,6332
"Home Goods & Electronics",2015,7,33439
"Home Goods & Electronics",2015,7,7870
"Home Goods & Electronics",2015,7,2401
"Home Goods & Electronics",2015,7,1789
"Home Goods & Electronics",2015,7,4305
"Home Goods & Electronics",2015,7,1538
"Home Goods & Electronics",2015,7,9231
"Home Goods & Electronics",2015,7,17101
"Home Goods & Electronics",2015,8,6626
"Home Goods & Electronics",2015,8,1431
"Home Goods & Electronics",2015,8,8057
"Home Goods & Electronics",2015,8,2341
"Home Goods & Electronics",2015,8,33043
"Home Goods & Electronics",2015,8,1746
"Home Goods & Electronics",2015,8,4202
"Home Goods & Electronics",2015,8,5073
"Home Goods & Electronics",2015,8,9275
"Home Goods & Electronics",2015,8,17332
"Home Goods & Electronics",2015,9,1464
"Home Goods & Electronics",2015,9,6506
"Home Goods & Electronics",2015,9,33617
"Home Goods & Electronics",2015,9,17067
"Home Goods & Electronics",2015,9,9097
"Home Goods & Electronics",2015,9,5141
"Home Goods & Electronics",2015,9,3956
"Home Goods & Electronics",2015,9,1664
"Home Goods & Electronics",2015,9,2176
"Home Goods & Electronics",2015,9,7970
"Home Goods & Electronics",2015,10,17031
"Home Goods & Electronics",2015,10,34579
"Home Goods & Electronics",2015,10,6392
"Home Goods & Electronics",2015,10,1398
"Home Goods & Electronics",2015,10,7790
"Home Goods & Electronics",2015,10,2321
"Home Goods & Electronics",2015,10,1802
"Home Goods & Electronics",2015,10,4242
"Home Goods & Electronics",2015,10,4999
"Home Goods & Electronics",2015,10,9241
"Home Goods & Electronics",2015,11,1604
"Home Goods & Electronics",2015,11,19542
"Home Goods & Electronics",2015,11,9617
"Home Goods & Electronics",2015,11,8375
"Home Goods & Electronics",2015,11,1550
"Home Goods & Electronics",2015,11,9925
"Home Goods & Electronics",2015,11,2843
"Home Goods & Electronics",2015,11,5054
"Home Goods & Electronics",2015,11,4563
"Home Goods & Electronics",2015,11,40175
"Home Goods & Electronics",2015,12,5778
"Home Goods & Electronics",2015,12,1604
"Home Goods & Electronics",2015,12,10773
"Home Goods & Electronics",2015,12,5279
"Home Goods & Electronics",2015,12,53731
"Home Goods & Electronics",2015,12,11057
"Home Goods & Electronics",2015,12,23434
"Home Goods & Electronics",2015,12,1697
"Home Goods & Electronics",2015,12,3964
"Home Goods & Electronics",2015,12,12377
"Home Goods & Electronics",2016,1,15557
"Home Goods & Electronics",2016,1,4600
"Home Goods & Electronics",2016,1,3702
"Home Goods & Electronics",2016,1,1461
"Home Goods & Electronics",2016,1,2130
"Home Goods & Electronics",2016,1,7255
"Home Goods & Electronics",2016,1,1243
"Home Goods & Electronics",2016,1,33185
"Home Goods & Electronics",2016,1,6012
"Home Goods & Electronics",2016,1,8302
"Home Goods & Electronics",2016,2,2074
"Home Goods & Electronics",2016,2,33412
"Home Goods & Electronics",2016,2,6131
"Home Goods & Electronics",2016,2,1346
"Home Goods & Electronics",2016,2,7477
"Home Goods & Electronics",2016,2,1507
"Home Goods & Electronics",2016,2,3692
"Home Goods & Electronics",2016,2,4819
"Home Goods & Electronics",2016,2,8511
"Home Goods & Electronics",2016,2,15988
"Home Goods & Electronics",2016,3,16971
"Home Goods & Electronics",2016,3,6154
"Home Goods & Electronics",2016,3,4211
"Home Goods & Electronics",2016,3,1785
"Home Goods & Electronics",2016,3,5197
"Home Goods & Electronics",2016,3,9408
"Home Goods & Electronics",2016,3,2284
"Home Goods & Electronics",2016,3,7563
"Home Goods & Electronics",2016,3,1409
"Home Goods & Electronics",2016,3,37093
"Home Goods & Electronics",2016,4,35558
"Home Goods & Electronics",2016,4,1333
"Home Goods & Electronics",2016,4,6729
"Home Goods & Electronics",2016,4,2141
"Home Goods & Electronics",2016,4,1732
"Home Goods & Electronics",2016,4,4022
"Home Goods & Electronics",2016,4,4717
"Home Goods & Electronics",2016,4,5396
"Home Goods & Electronics",2016,4,8739
"Home Goods & Electronics",2016,4,15468
"Home Goods & Electronics",2016,5,1462
"Home Goods & Electronics",2016,5,5741
"Home Goods & Electronics",2016,5,37054
"Home Goods & Electronics",2016,5,16347
"Home Goods & Electronics",2016,5,1755
"Home Goods & Electronics",2016,5,9144
"Home Goods & Electronics",2016,5,4997
"Home Goods & Electronics",2016,5,2269
"Home Goods & Electronics",2016,5,7203
"Home Goods & Electronics",2016,5,4147
"Home Goods & Electronics",2016,6,9260
"Home Goods & Electronics",2016,6,5822
"Home Goods & Electronics",2016,6,36951
"Home Goods & Electronics",2016,6,1544
"Home Goods & Electronics",2016,6,7366
"Home Goods & Electronics",2016,6,16626
"Home Goods & Electronics",2016,6,5029
"Home Goods & Electronics",2016,6,4231
"Home Goods & Electronics",2016,6,1887
"Home Goods & Electronics",2016,6,2214
"Home Goods & Electronics",2016,7,16730
"Home Goods & Electronics",2016,7,9318
"Home Goods & Electronics",2016,7,5028
"Home Goods & Electronics",2016,7,4290
"Home Goods & Electronics",2016,7,5913
"Home Goods & Electronics",2016,7,35788
"Home Goods & Electronics",2016,7,1808
