,month,year,naics_Code,kind_of_business,industry,sales
3518,1,2017,452,General merchandise stores,General Merchandise,50003
3519,1,2017,4521,Department stores,General Merchandise,9460
3520,1,2017,452111,Department stores(excl. discount department stores),General Merchandise,2919
3521,1,2017,452112,Discount dept. stores,General Merchandise,6541
3522,1,2017,4529,Other general merchandise stores,General Merchandise,40543
3523,1,2017,45291,Warehouse clubs and superstores,Food & Beverage,35248
3524,1,2017,45299,All other gen. merchandise stores,General Merchandise,5295
3525,1,2017,453,Miscellaneous store retailers,Miscellaneous,8652
3526,1,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2195
3527,1,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,1186
3528,1,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1009
3529,1,2017,45330,Used merchandise stores,Miscellaneous,1229
3530,1,2017,454,Nonstore retailers,Miscellaneous,45824
3531,1,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,38052
3532,1,2017,45431,Fuel dealers,Fuel & Gasoline,3948
3533,1,2017,722,Food services and drinking places,Restaurants & Bars,52951
3534,1,2017,7224,Drinking places,Restaurants & Bars,1975
3535,1,2017,7225,Restaurants and other eating places,Restaurants & Bars,46486
3536,1,2017,722511,Full service restaurants,Restaurants & Bars,23678
3537,1,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,22808
3538,2,2017,441,Motor vehicle and parts dealers,Automotive,89430
3539,2,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,82497
3540,2,2017,4411,Automobile dealers,Automotive,77694
3541,2,2017,44111,New car dealers,Automotive,67919
3542,2,2017,44112,Used car dealers,Automotive,9775
3543,2,2017,4413,"Automotive parts, acc., and tire stores",Automotive,6933
3544,2,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15099
3545,2,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,8381
3546,2,2017,4421,Furniture stores,Home Goods & Electronics,4758
3547,2,2017,4422,Home furnishings stores,Home Goods & Electronics,3623
3548,2,2017,44221,Floor covering stores,Home Goods & Electronics,1512
3549,2,2017,442299,All other home furnishings stores,Home Goods & Electronics,1981
3550,2,2017,443,Electronics and appliance stores,Home Goods & Electronics,6718
3551,2,2017,443141,Household appliance stores,Home Goods & Electronics,1288
3552,2,2017,443142,Electronics stores,Home Goods & Electronics,5430
3553,2,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,22481
3554,2,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,19948
3555,2,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,772
3556,2,2017,44413,Hardware stores,Home Goods & Building Supplies,1689
3557,2,2017,445,Food and beverage stores,Food & Beverage,54509
3558,2,2017,4451,Grocery stores,Food & Beverage,49226
3559,2,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,47216
3560,2,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,3607
3561,2,2017,446,Health and personal care stores,Health & Personal Care,24728
3562,2,2017,44611,Pharmacies and drug stores,Health & Personal Care,20621
3563,2,2017,447,Gasoline stations,Fuel & Gasoline,34191
3564,2,2017,448,Clothing and clothing access. stores,Fashion & Accessories,18036
3565,2,2017,4481,Clothing stores,Fashion & Accessories,12711
3566,2,2017,44811,Men's clothing stores,Fashion & Accessories,645
3567,2,2017,44812,Women's clothing stores,Fashion & Accessories,2670
3568,2,2017,44814,Family clothing stores,Fashion & Accessories,6551
3569,2,2017,44819,Other clothing stores,Fashion & Accessories,1446
3570,2,2017,4482,Shoe stores,Fashion & Accessories,2680
3571,2,2017,44831,Jewelry stores,Fashion & Accessories,2436
3572,2,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5555
3573,2,2017,45111,Sporting goods stores,Sports & Recreation,3038
3574,2,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1180
3575,2,2017,451211,Book stores,Sports & Recreation,674
3576,2,2017,452,General merchandise stores,General Merchandise,49660
3577,2,2017,4521,Department stores,General Merchandise,9973
3578,2,2017,452111,Department stores(excl. discount department stores),General Merchandise,3328
3579,2,2017,452112,Discount dept. stores,General Merchandise,6645
3580,2,2017,4529,Other general merchandise stores,General Merchandise,39687
3581,2,2017,45291,Warehouse clubs and superstores,Food & Beverage,34271
3582,2,2017,45299,All other gen. merchandise stores,General Merchandise,5416
3583,2,2017,453,Miscellaneous store retailers,Miscellaneous,8798
3584,2,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2058
3585,2,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,971
3586,2,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1087
3587,2,2017,45330,Used merchandise stores,Miscellaneous,1251
3588,2,2017,454,Nonstore retailers,Miscellaneous,43105
3589,2,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,35946
3590,2,2017,45431,Fuel dealers,Fuel & Gasoline,3377
3591,2,2017,722,Food services and drinking places,Restaurants & Bars,52796
3592,2,2017,7224,Drinking places,Restaurants & Bars,1953
3593,2,2017,7225,Restaurants and other eating places,Restaurants & Bars,45946
3594,2,2017,722511,Full service restaurants,Restaurants & Bars,23597
3595,2,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,22349
3596,3,2017,441,Motor vehicle and parts dealers,Automotive,106307
3597,3,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,97942
3598,3,2017,4411,Automobile dealers,Automotive,91108
3599,3,2017,44111,New car dealers,Automotive,79960
3600,3,2017,44112,Used car dealers,Automotive,11148
3601,3,2017,4413,"Automotive parts, acc., and tire stores",Automotive,8365
3602,3,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,17313
3603,3,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9818
3604,3,2017,4421,Furniture stores,Home Goods & Electronics,5475
3605,3,2017,4422,Home furnishings stores,Home Goods & Electronics,4343
3606,3,2017,44221,Floor covering stores,Home Goods & Electronics,
3607,3,2017,442299,All other home furnishings stores,Home Goods & Electronics,2319
3608,3,2017,443,Electronics and appliance stores,Home Goods & Electronics,7495
3609,3,2017,443141,Household appliance stores,Home Goods & Electronics,1492
3610,3,2017,443142,Electronics stores,Home Goods & Electronics,6003
3611,3,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,29209
3612,3,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,25196
3613,3,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,977
3614,3,2017,44413,Hardware stores,Home Goods & Building Supplies,2117
3615,3,2017,445,Food and beverage stores,Food & Beverage,60257
3616,3,2017,4451,Grocery stores,Food & Beverage,54383
3617,3,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,52107
3618,3,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4075
3619,3,2017,446,Health and personal care stores,Health & Personal Care,27510
3620,3,2017,44611,Pharmacies and drug stores,Health & Personal Care,22663
3621,3,2017,447,Gasoline stations,Fuel & Gasoline,39083
3622,3,2017,448,Clothing and clothing access. stores,Fashion & Accessories,21348
3623,3,2017,4481,Clothing stores,Fashion & Accessories,15791
3624,3,2017,44811,Men's clothing stores,Fashion & Accessories,798
3625,3,2017,44812,Women's clothing stores,Fashion & Accessories,3363
3626,3,2017,44814,Family clothing stores,Fashion & Accessories,8382
3627,3,2017,44819,Other clothing stores,Fashion & Accessories,1581
3628,3,2017,4482,Shoe stores,Fashion & Accessories,3239
3629,3,2017,44831,Jewelry stores,Fashion & Accessories,2104
3630,3,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6632
3631,3,2017,45111,Sporting goods stores,Sports & Recreation,3790
3632,3,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1354
3633,3,2017,451211,Book stores,Sports & Recreation,692
3634,3,2017,452,General merchandise stores,General Merchandise,55844
3635,3,2017,4521,Department stores,General Merchandise,11683
3636,3,2017,452111,Department stores(excl. discount department stores),General Merchandise,3818
3637,3,2017,452112,Discount dept. stores,General Merchandise,7865
3638,3,2017,4529,Other general merchandise stores,General Merchandise,44161
3639,3,2017,45291,Warehouse clubs and superstores,Food & Beverage,38016
3640,3,2017,45299,All other gen. merchandise stores,General Merchandise,6145
3641,3,2017,453,Miscellaneous store retailers,Miscellaneous,9916
3642,3,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2290
3643,3,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,1058
3644,3,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1232
3645,3,2017,45330,Used merchandise stores,Miscellaneous,1428
3646,3,2017,454,Nonstore retailers,Miscellaneous,49583
3647,3,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,41809
3648,3,2017,45431,Fuel dealers,Fuel & Gasoline,3373
3649,3,2017,722,Food services and drinking places,Restaurants & Bars,60151
3650,3,2017,7224,Drinking places,Restaurants & Bars,2276
3651,3,2017,7225,Restaurants and other eating places,Restaurants & Bars,52510
3652,3,2017,722511,Full service restaurants,Restaurants & Bars,26674
3653,3,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,25836
3654,4,2017,441,Motor vehicle and parts dealers,Automotive,97330
3655,4,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,89649
3656,4,2017,4411,Automobile dealers,Automotive,82270
3657,4,2017,44111,New car dealers,Automotive,72876
3658,4,2017,44112,Used car dealers,Automotive,9394
3659,4,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7681
3660,4,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15403
3661,4,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,8730
3662,4,2017,4421,Furniture stores,Home Goods & Electronics,4749
3663,4,2017,4422,Home furnishings stores,Home Goods & Electronics,3981
3664,4,2017,44221,Floor covering stores,Home Goods & Electronics,
3665,4,2017,442299,All other home furnishings stores,Home Goods & Electronics,2119
3666,4,2017,443,Electronics and appliance stores,Home Goods & Electronics,6673
3667,4,2017,443141,Household appliance stores,Home Goods & Electronics,1349
3668,4,2017,443142,Electronics stores,Home Goods & Electronics,5324
3669,4,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,31243
3670,4,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,25944
3671,4,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,935
3672,4,2017,44413,Hardware stores,Home Goods & Building Supplies,2199
3673,4,2017,445,Food and beverage stores,Food & Beverage,59623
3674,4,2017,4451,Grocery stores,Food & Beverage,53651
3675,4,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,51283
3676,4,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4078
3677,4,2017,446,Health and personal care stores,Health & Personal Care,25826
3678,4,2017,44611,Pharmacies and drug stores,Health & Personal Care,21629
3679,4,2017,447,Gasoline stations,Fuel & Gasoline,39442
3680,4,2017,448,Clothing and clothing access. stores,Fashion & Accessories,21154
3681,4,2017,4481,Clothing stores,Fashion & Accessories,15686
3682,4,2017,44811,Men's clothing stores,Fashion & Accessories,834
3683,4,2017,44812,Women's clothing stores,Fashion & Accessories,3493
3684,4,2017,44814,Family clothing stores,Fashion & Accessories,8448
3685,4,2017,44819,Other clothing stores,Fashion & Accessories,1377
3686,4,2017,4482,Shoe stores,Fashion & Accessories,3080
3687,4,2017,44831,Jewelry stores,Fashion & Accessories,2174
3688,4,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6348
3689,4,2017,45111,Sporting goods stores,Sports & Recreation,3654
3690,4,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1277
3691,4,2017,451211,Book stores,Sports & Recreation,715
3692,4,2017,452,General merchandise stores,General Merchandise,55713
3693,4,2017,4521,Department stores,General Merchandise,11495
3694,4,2017,452111,Department stores(excl. discount department stores),General Merchandise,3822
3695,4,2017,452112,Discount dept. stores,General Merchandise,7673
3696,4,2017,4529,Other general merchandise stores,General Merchandise,44218
3697,4,2017,45291,Warehouse clubs and superstores,Food & Beverage,38072
3698,4,2017,45299,All other gen. merchandise stores,General Merchandise,6146
3699,4,2017,453,Miscellaneous store retailers,Miscellaneous,9686
3700,4,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2203
3701,4,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,920
3702,4,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1283
3703,4,2017,45330,Used merchandise stores,Miscellaneous,1323
3704,4,2017,454,Nonstore retailers,Miscellaneous,45472
3705,4,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,39263
3706,4,2017,45431,Fuel dealers,Fuel & Gasoline,2128
3707,4,2017,722,Food services and drinking places,Restaurants & Bars,58584
3708,4,2017,7224,Drinking places,Restaurants & Bars,2117
3709,4,2017,7225,Restaurants and other eating places,Restaurants & Bars,50886
3710,4,2017,722511,Full service restaurants,Restaurants & Bars,25726
3711,4,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,25160
3712,5,2017,441,Motor vehicle and parts dealers,Automotive,105651
3713,5,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,97511
3714,5,2017,4411,Automobile dealers,Automotive,89625
3715,5,2017,44111,New car dealers,Automotive,79737
3716,5,2017,44112,Used car dealers,Automotive,9888
3717,5,2017,4413,"Automotive parts, acc., and tire stores",Automotive,8140
3718,5,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16735
3719,5,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9579
3720,5,2017,4421,Furniture stores,Home Goods & Electronics,5141
3721,5,2017,4422,Home furnishings stores,Home Goods & Electronics,4438
3722,5,2017,44221,Floor covering stores,Home Goods & Electronics,
3723,5,2017,442299,All other home furnishings stores,Home Goods & Electronics,2403
3724,5,2017,443,Electronics and appliance stores,Home Goods & Electronics,7156
3725,5,2017,443141,Household appliance stores,Home Goods & Electronics,1452
3726,5,2017,443142,Electronics stores,Home Goods & Electronics,5704
3727,5,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,35615
3728,5,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,29744
3729,5,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1082
3730,5,2017,44413,Hardware stores,Home Goods & Building Supplies,2433
3731,5,2017,445,Food and beverage stores,Food & Beverage,62129
3732,5,2017,4451,Grocery stores,Food & Beverage,55724
3733,5,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,53238
3734,5,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4457
3735,5,2017,446,Health and personal care stores,Health & Personal Care,27381
3736,5,2017,44611,Pharmacies and drug stores,Health & Personal Care,23021
3737,5,2017,447,Gasoline stations,Fuel & Gasoline,41275
3738,5,2017,448,Clothing and clothing access. stores,Fashion & Accessories,21954
3739,5,2017,4481,Clothing stores,Fashion & Accessories,16007
3740,5,2017,44811,Men's clothing stores,Fashion & Accessories,872
3741,5,2017,44812,Women's clothing stores,Fashion & Accessories,3483
3742,5,2017,44814,Family clothing stores,Fashion & Accessories,8630
3743,5,2017,44819,Other clothing stores,Fashion & Accessories,1481
3744,5,2017,4482,Shoe stores,Fashion & Accessories,2922
3745,5,2017,44831,Jewelry stores,Fashion & Accessories,2748
3746,5,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6562
3747,5,2017,45111,Sporting goods stores,Sports & Recreation,3810
3748,5,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1246
3749,5,2017,451211,Book stores,Sports & Recreation,770
3750,5,2017,452,General merchandise stores,General Merchandise,56650
3751,5,2017,4521,Department stores,General Merchandise,11854
3752,5,2017,452111,Department stores(excl. discount department stores),General Merchandise,4001
3753,5,2017,452112,Discount dept. stores,General Merchandise,7853
3754,5,2017,4529,Other general merchandise stores,General Merchandise,44796
3755,5,2017,45291,Warehouse clubs and superstores,Food & Beverage,38496
3756,5,2017,45299,All other gen. merchandise stores,General Merchandise,6300
3757,5,2017,453,Miscellaneous store retailers,Miscellaneous,11201
3758,5,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2447
3759,5,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,961
3760,5,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1486
3761,5,2017,45330,Used merchandise stores,Miscellaneous,1389
3762,5,2017,454,Nonstore retailers,Miscellaneous,49353
3763,5,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,42741
3764,5,2017,45431,Fuel dealers,Fuel & Gasoline,1913
3765,5,2017,722,Food services and drinking places,Restaurants & Bars,60139
3766,5,2017,7224,Drinking places,Restaurants & Bars,2180
3767,5,2017,7225,Restaurants and other eating places,Restaurants & Bars,52487
3768,5,2017,722511,Full service restaurants,Restaurants & Bars,26163
3769,5,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,26324
3770,6,2017,441,Motor vehicle and parts dealers,Automotive,102610
3771,6,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,94457
3772,6,2017,4411,Automobile dealers,Automotive,86399
3773,6,2017,44111,New car dealers,Automotive,76461
3774,6,2017,44112,Used car dealers,Automotive,9938
3775,6,2017,4413,"Automotive parts, acc., and tire stores",Automotive,8153
3776,6,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16752
3777,6,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9525
3778,6,2017,4421,Furniture stores,Home Goods & Electronics,5085
3779,6,2017,4422,Home furnishings stores,Home Goods & Electronics,4440
3780,6,2017,44221,Floor covering stores,Home Goods & Electronics,
3781,6,2017,442299,All other home furnishings stores,Home Goods & Electronics,2310
3782,6,2017,443,Electronics and appliance stores,Home Goods & Electronics,7227
3783,6,2017,443141,Household appliance stores,Home Goods & Electronics,1447
3784,6,2017,443142,Electronics stores,Home Goods & Electronics,5780
3785,6,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,33426
3786,6,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,28827
3787,6,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1114
3788,6,2017,44413,Hardware stores,Home Goods & Building Supplies,2386
3789,6,2017,445,Food and beverage stores,Food & Beverage,60555
3790,6,2017,4451,Grocery stores,Food & Beverage,54202
3791,6,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,51782
3792,6,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4482
3793,6,2017,446,Health and personal care stores,Health & Personal Care,26849
3794,6,2017,44611,Pharmacies and drug stores,Health & Personal Care,22353
3795,6,2017,447,Gasoline stations,Fuel & Gasoline,40481
3796,6,2017,448,Clothing and clothing access. stores,Fashion & Accessories,20623
3797,6,2017,4481,Clothing stores,Fashion & Accessories,15397
3798,6,2017,44811,Men's clothing stores,Fashion & Accessories,804
3799,6,2017,44812,Women's clothing stores,Fashion & Accessories,3216
3800,6,2017,44814,Family clothing stores,Fashion & Accessories,8392
3801,6,2017,44819,Other clothing stores,Fashion & Accessories,1495
3802,6,2017,4482,Shoe stores,Fashion & Accessories,2768
3803,6,2017,44831,Jewelry stores,Fashion & Accessories,2238
3804,6,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6726
3805,6,2017,45111,Sporting goods stores,Sports & Recreation,4115
3806,6,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1178
3807,6,2017,451211,Book stores,Sports & Recreation,688
3808,6,2017,452,General merchandise stores,General Merchandise,56765
3809,6,2017,4521,Department stores,General Merchandise,11595
3810,6,2017,452111,Department stores(excl. discount department stores),General Merchandise,3671
3811,6,2017,452112,Discount dept. stores,General Merchandise,7924
3812,6,2017,4529,Other general merchandise stores,General Merchandise,45170
3813,6,2017,45291,Warehouse clubs and superstores,Food & Beverage,38879
3814,6,2017,45299,All other gen. merchandise stores,General Merchandise,6291
3815,6,2017,453,Miscellaneous store retailers,Miscellaneous,10511
3816,6,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2376
3817,6,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,896
3818,6,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1480
3819,6,2017,45330,Used merchandise stores,Miscellaneous,1324
3820,6,2017,454,Nonstore retailers,Miscellaneous,47768
3821,6,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,41563
3822,6,2017,45431,Fuel dealers,Fuel & Gasoline,1631
3823,6,2017,722,Food services and drinking places,Restaurants & Bars,58671
3824,6,2017,7224,Drinking places,Restaurants & Bars,2097
3825,6,2017,7225,Restaurants and other eating places,Restaurants & Bars,51653
3826,6,2017,722511,Full service restaurants,Restaurants & Bars,25473
3827,6,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,26180
3828,7,2017,441,Motor vehicle and parts dealers,Automotive,102241
3829,7,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,94335
3830,7,2017,4411,Automobile dealers,Automotive,87368
3831,7,2017,44111,New car dealers,Automotive,77686
3832,7,2017,44112,Used car dealers,Automotive,9682
3833,7,2017,4413,"Automotive parts, acc., and tire stores",Automotive,7906
3834,7,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16469
3835,7,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,9396
3836,7,2017,4421,Furniture stores,Home Goods & Electronics,5104
3837,7,2017,4422,Home furnishings stores,Home Goods & Electronics,4292
3838,7,2017,44221,Floor covering stores,Home Goods & Electronics,
3839,7,2017,442299,All other home furnishings stores,Home Goods & Electronics,2319
3840,7,2017,443,Electronics and appliance stores,Home Goods & Electronics,7073
3841,7,2017,443141,Household appliance stores,Home Goods & Electronics,1396
3842,7,2017,443142,Electronics stores,Home Goods & Electronics,5677
3843,7,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,30053
3844,7,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,26489
3845,7,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1044
3846,7,2017,44413,Hardware stores,Home Goods & Building Supplies,2190
3847,7,2017,445,Food and beverage stores,Food & Beverage,61618
3848,7,2017,4451,Grocery stores,Food & Beverage,55165
3849,7,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,52685
3850,7,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4598
3851,7,2017,446,Health and personal care stores,Health & Personal Care,25965
3852,7,2017,44611,Pharmacies and drug stores,Health & Personal Care,21611
3853,7,2017,447,Gasoline stations,Fuel & Gasoline,40206
3854,7,2017,448,Clothing and clothing access. stores,Fashion & Accessories,20792
3855,7,2017,4481,Clothing stores,Fashion & Accessories,15363
3856,7,2017,44811,Men's clothing stores,Fashion & Accessories,687
3857,7,2017,44812,Women's clothing stores,Fashion & Accessories,3080
3858,7,2017,44814,Family clothing stores,Fashion & Accessories,8712
3859,7,2017,44819,Other clothing stores,Fashion & Accessories,1384
3860,7,2017,4482,Shoe stores,Fashion & Accessories,2978
3861,7,2017,44831,Jewelry stores,Fashion & Accessories,2204
3862,7,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6504
3863,7,2017,45111,Sporting goods stores,Sports & Recreation,3919
3864,7,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1193
3865,7,2017,451211,Book stores,Sports & Recreation,650
3866,7,2017,452,General merchandise stores,General Merchandise,56394
3867,7,2017,4521,Department stores,General Merchandise,11329
3868,7,2017,452111,Department stores(excl. discount department stores),General Merchandise,3512
3869,7,2017,452112,Discount dept. stores,General Merchandise,7817
3870,7,2017,4529,Other general merchandise stores,General Merchandise,45065
3871,7,2017,45291,Warehouse clubs and superstores,Food & Beverage,38984
3872,7,2017,45299,All other gen. merchandise stores,General Merchandise,6081
3873,7,2017,453,Miscellaneous store retailers,Miscellaneous,10264
3874,7,2017,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2458
3875,7,2017,45321,Office supplies and stationery stores,Office Supplies & Gifts,926
3876,7,2017,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1532
3877,7,2017,45330,Used merchandise stores,Miscellaneous,1380
3878,7,2017,454,Nonstore retailers,Miscellaneous,46400
3879,7,2017,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,40747
3880,7,2017,45431,Fuel dealers,Fuel & Gasoline,1471
3881,7,2017,722,Food services and drinking places,Restaurants & Bars,58464
3882,7,2017,7224,Drinking places,Restaurants & Bars,2156
3883,7,2017,7225,Restaurants and other eating places,Restaurants & Bars,51811
3884,7,2017,722511,Full service restaurants,Restaurants & Bars,25356
3885,7,2017,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,26455
3886,8,2017,441,Motor vehicle and parts dealers,Automotive,104798
3887,8,2017,"44,114,412",Automobile and other motor vehicle dealers,Automotive,96523
3888,8,2017,4411,Automobile dealers,Automotive,89966
3889,8,2017,44111,New car dealers,Automotive,80178
3890,8,2017,44112,Used car dealers,Automotive,9788
3891,8,2017,4413,"Automotive parts, acc., and tire stores",Automotive,8275
3892,8,2017,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,17500
3893,8,2017,442,Furniture and home furnishings stores,Home Goods & Electronics,10031
3894,8,2017,4421,Furniture stores,Home Goods & Electronics,5229
3895,8,2017,4422,Home furnishings stores,Home Goods & Electronics,4802
3896,8,2017,44221,Floor covering stores,Home Goods & Electronics,
3897,8,2017,442299,All other home furnishings stores,Home Goods & Electronics,2563
3898,8,2017,443,Electronics and appliance stores,Home Goods & Electronics,7469
3899,8,2017,443141,Household appliance stores,Home Goods & Electronics,1387
3900,8,2017,443142,Electronics stores,Home Goods & Electronics,6082
3901,8,2017,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,30303
3902,8,2017,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,27028
3903,8,2017,44412,Paint and wallpaper stores,Home Goods & Building Supplies,1123
3904,8,2017,44413,Hardware stores,Home Goods & Building Supplies,2248
3905,8,2017,445,Food and beverage stores,Food & Beverage,61413
3906,8,2017,4451,Grocery stores,Food & Beverage,55082
3907,8,2017,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,52627
3908,8,2017,4453,"Beer, wine, and liquor stores",Food & Beverage,4452
3909,8,2017,446,Health and personal care stores,Health & Personal Care,27606
3910,8,2017,44611,Pharmacies and drug stores,Health & Personal Care,22815
3911,8,2017,447,Gasoline stations,Fuel & Gasoline,41635
3912,8,2017,448,Clothing and clothing access. stores,Fashion & Accessories,22768
3913,8,2017,4481,Clothing stores,Fashion & Accessories,16348
3914,8,2017,44811,Men's clothing stores,Fashion & Accessories,718
3915,8,2017,44812,Women's clothing stores,Fashion & Accessories,3170
3916,8,2017,44814,Family clothing stores,Fashion & Accessories,9122
3917,8,2017,44819,Other clothing stores,Fashion & Accessories,1576
3918,8,2017,4482,Shoe stores,Fashion & Accessories,3926
3919,8,2017,44831,Jewelry stores,Fashion & Accessories,2263
3920,8,2017,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7648
3921,8,2017,45111,Sporting goods stores,Sports & Recreation,4226
3922,8,2017,45112,"Hobby, toy, and game stores",Sports & Recreation,1243
3923,8,2017,451211,Book stores,Sports & Recreation,1375
3924,8,2017,452,General merchandise stores,General Merchandise,57867
3925,8,2017,4521,Department stores,General Merchandise,12155
3926,8,2017,452111,Department stores(excl. discount department stores),General Merchandise,3593
3927,8,2017,452112,Discount dept. stores,General Merchandise,8562
3928,8,2017,4529,Other general merchandise stores,General Merchandise,45712
